,userName,score,clean_review,label
462,Irwan Andriono,5,lagi males banget keluar rumah tapi gue butuh bahan buat masakan yuup gak perlu pusing lagi pakai astro banyak pilihan kategori kebutuhan belanja yang sangat lengkap udah gitu pengiriman cuma menit aja top banget deh,1
463,Muhammad sahril,5,angin segar bagi para wanita nih yg tidak trllu suka belanja kluar rumh cukup pakai astro aj lbih mudah dan hemat waktu karena saya akui di astro ini pengirimannya cepat entah kurirnya ngebut atau memang prsiapan baranf belanjaan cepat tapi sampai saat ini pesnan selalu diantar dengan tepat waktu,1
464,izull zul,5,sudah lama belanja pake astro dan masih setia sampai sekarang karena emang harganya relatif lumayan murah ya pilihan produk juga banyak dan lengkap banget ya jadinya malas pindah tempat belanja,1
465,Asni Kim,5,baru beberapa kli pake aplikasi ini udah suka banget soalnya lengkap banget disini pengiriman nya juga super cepat cuman menit trus proses bayarnya pun juga mudah banget,1
466,Horas Sirait,5,pelayanan cepat di aplikasi astro kebutuhan belanjanya juga lengkap dan terjangkau ditambah pengiriman cepat dan datang dengan kondisi baik semuanya bikin tambah percaya pakai aplikasi ini,1
467,Via Bellia,5,astroo the best sih untuk belanja kebutuhan makanan dan minuman pembayarannya cukup mudah sekali dan harga sangat murah serta produk juga berkualitas pengiriman nya juga terbilang cepat nih,1
468,Ellesia Sera,5,sejak pandemi selalu parno buat keluar rumah tapi selalu ada kebutuhan yang perlu di beli tapi sekarang lebih tenang karena ada aplikasi astro ini segala kebutuhan yang perlu dibelanjakan dapat dengan mudah dan cepat proses pengiriman serta kualitas barang yang didapatkan baik dengan harga yang lumayan terjangkau,1
469,Ricky Ars,5,waw astro e commerce yg top bgt bayangin pengiriman belanjaan cuma menit ini amazing banget sih super cepat kalo saya bilangnya layak dapat bintang sih tingkatkan,1
470,Nindi Kurnia,5,aplikasi ini memudahkan banget buat belanja pengiriman cepat proses pemabayarannya gampang fiturnya mudah dipahami kerenn,1
471,Depon,5,keren sekali apk nya semua keperluan yang aku butuhin untuk stok makanan kedepan ny semua ad lengkap produk juga kualitas bagus semua ga salah pilih apk sih ini kalo mau belanja jadi ga perlu keluar rumah,1
472,Aryantie Defrie,5,suka aplikasinya memudahkan belanja gak susah lagi mau keluar rumah proses pengiriman cepat pelayanan cepat pilihan produk banyak dan lengkap rekomend deh buat kaum mageran keluar rumah,1
473,kepall alfarizi,5,langganan astro dri awal launching ga pernah sma sekali kecewa belanja di astro kualitas barangnya oke barang di kemas dengan rapih proses kirim barangnya juga cepatt ngebantu bgt buat belanja,1
474,Geofanny Mozataufika,5,menurutku apk ini udh bagus banget sih karna memudahkan tugasku untuk belanja buat stok makanan di rumah mana proses pengirimannya cepet juga jadi gausah repot bawa barang banyak nntinya pokoknya rekomen bgt,1
475,N. Sari Amiyati,5,kecepatan pengirimannya super cepat hanya menit pilihan produknya disini paling banyak dan lengkap serta harganya kompetitif oke pokoknya,1
476,Kcong Sodron,5,tiap beli bahan masak di astro alhamdulillah tdk pernah mengecewakan barang yg dikirim kondisinya baik masih segar dan kualitasnya bagus terlebih lagi proses pengiriman barangnya cepat,1
477,niseu,5,sesuai namanya pengiriman sekitar menit super cepat kalo urgent butuh sesuatu tinggal belanja disini karena pilihan produk banyak dan lengkap banget oke banget pokonya,1
478,Fitria Rahmadini,5,proses pengiriman cepat cuma menit udah nyampe rumah awalnya bingung kenapa bisa cepat banget takut ada yang kurang apa gitu eh ternyata lengkap semua pesanannya dan good quality barang barangnya,1
479,Ferly Wahyu,5,selama masa pendemi ini saya menjadi lebih was jika belanja bulanan diluar karna takut akan virus tapi semenjak saya tau ada aplikasi astro saya jadi tidak was lagi karna belanja bulanan saya bisa melalui online dan ini jujur sangat mempermudah saya,1
480,Lutfi TM,5,astro emang ngga ada obat si baru checkout beberapa menit barang langsung diproses dan dikirim terus ngga sampe menit barang udah sampe di depan rumah proses pembayaran juga mudah dan soal harga bisa diadu sama toko lain,1
481,Vior Aspi,5,rekomen bangett pelayanan cepat proses pengiriman juga cepat cuman menit aja proses pembayaran juga mudahh yang paling oke tuh kondisi barangnya baik semuaa pokoknya love banget,1
482,Anisa Fratiwi,5,saya pakai astro dari jaman covid tahun kmren bner membantu saya sih dalam pembelian makanan dan minuman untuk dirumah dan waktu kirim barangnya juga cepat sekali semoga pengguna lama dikasih promo atau diskon lebih sering,1
483,asw tuko,5,pas banget kebutuhan dapur dan makanan dirumah habis ada diskon promo kalau bayar pakai kartu kredit mandiri lumayan bgt si itu apalagi di astro ini kategori kebutuhan belanjanya sangat lengkap mending beli di astro dripda ke supermarket,1
484,Fauziatul Azizah,5,aplikasi astro membantu banget untuk mempermudah belanja kebutuhan makanan dan minuman kategorinya juga sangat lengkap udah gitu pengirimannya cepat cuma menit dengan kondisi barang yang baik puass,1
485,pank junior,5,astro andalan aku ketika males keluar rumah buat belanja gimana tidak proses pengiriman barangnya cepat dan tak lupa sering banyak promo dan kalau order minimal rb bisa dapat gratis ongkir cakep bunda,1
486,Suparti S,5,kasih bintang deh udah nyoba beli belanjaan disini proses pengirimannya cepat menit sudah datang pesanan saya tingkatkan teruss astroo semangat buat para kurirnya juga yang ramah dan sering ya adain potongan harga apalagi tanggal tua,1
487,Ana Khaulah,5,semenjak pakai aplikasi ini saya semakin mudah berbelanja aplikasi astro menyediakan kategori kebutuhan belanja sangat lengkap seneng banget pokok nya good job buat aplikasi nyaa,1
488,Nisrin Humairoh,5,sudah x mencoba astro tidak pernah mengecewakan pengiriman pesanan saya bner cepat dan apabila ada yg tdk sesuai bisa di lalukan return sesuai s k yg berlaku keren lah sesuai jargon mereka belanja menit sampai,1
489,Medeia Belliard,5,kerenn bngett belanja make astro pengiriman menit super cepat rekomendasi banget sih buat yang ga sempet kepasar suka banget ama astro bakal langganan terus nih,1
490,Therecia,5,ga nyesel sama sekali pakai aplikasi ini pengiriman menit super cepat pilihan produk banyak dan lengkap fiturnya juga sangat mudah digunakan,1
491,fadil hadid,5,diaplikasi ini pilihan produknya banyak dan lengkap banget pokoknya nyari apapun semua bisa dibeli disini apalagi pengirimannya juga cepet banget ga nyesel download apk ini,1
492,Dinda Adila Surya,5,akhirnya nemu aplikasi astro pilihan produknya banyak banget lengkap gk susah lagi deh buat belanja pengiriman nya juga cepat cuma butuh waktu menit aa keren banget secepat itu pelayanannya,1
493,Karmen Manurung,5,woww keren banget aplikasinya aku suka banget ngak nyangka banget pokoknya lengkapdeh mulai dari kebutuhan sehari hari dan pengirimanya yang mudah dan nyaman banget dipakainya keren abiss deh pokoknya,1
494,Kirain Bella,5,aplikasinya sangat mempermudah saya dalam berbelanja karena pilihan produknya banyak dan lengkap banget selain itu pengiriman belanjaan saya hanya memakan waktu menit saja,1
495,Muhammad Zaky,5,yang suka belanja pasti suka kategori produk lengkap banyak lagi terus menit barang udah sampe super cepat banget pengirimannya harga produk juga kompetitif pelayanan cepat lagi,1
496,Queency Wonte,5,aplikasi nya memudahkan banget buat belanja kebutuhan sehari hari proses pengiriman belanjaan hanya menit belanja jdi gampang apalagi pilihan produk nya banyak dan lengkap banget,1
497,Mia Chia,5,sekarang gaperlu repot buat belanja ke luar rumah pake aplikasi ini sekali belanja online udah dapet apa yang dibutuhin soalnya produknya lengkap pelayanannya juga cepat tetap dipertahankan ya,1
498,Faiz,5,secara keseluruhan apk astro ini bagus nempermudah pembelanjaan kebutuhan makanan dan minuman dan packing nya pun bagus aman bagi driver saat membawanya jadi sampai tujuan itu kondisinya bagus suka si cepat juga datangnya,1
499,Fadli Yani,5,aplikasi ini memudahkan banget untuk belanja kebutuhan sehari hari pilihan produk banyak dan lengkap banget proses pembayaran mudah bener kebantu banget aplikasi ini tuu bermanfaat banget aplikasi astro,1
500,Zaidan Fahman,5,awalnya gak percaya aja ada layanan yang supercepat soal pengiriman tapi sejak menggunakan astro keraguan saya musnah bayangkan saja pengiriman belanjaan hanya menit,1
501,Anyaaa,5,pertama kali belanja lewat aplikasi ini ternyata melebihi ekspetasi saya karena pilihan produk banyak dan lengkap banget dan yang paling penting pengiriman belanjaan hanya menit saya sangat merekomendasi aplikasi ini,1
502,Ayotz Wae,5,rekomendasi banget nih gaes aplikasi belanja yg satu ini pilihan produk banyak dan lengkap banget harga produk lumayan kompetitit pelayanan cepat dan proses pengirman cepat menit nyampe serta untuk transaksi mudah mantap,1
503,Rbbywdynto,5,aplikasi ini benar membantu banget belanja jadi nggak perlu ribet lagi harganya lumayan kompetitif dan banyak pilihan barang yg kita butuhkan kalian yang belum download wajib download aplikasi ini,1
504,Irene Maria,5,bingung saat harus belanja akhirnya ketemu aplikasi ini dan senang luar biasa karena pilihan produk banyak dan lengkap banget jadi solusi teratasi disaat waktu mepet untuk masak,1
505,Azzahra Manda,5,pengen belanja tapi ga suka keramaian di pasar solusi aku belanja online aja deh dan aku pakainya astro karena yaa pengirimannya cepatt dan barang pesanan kita dikirim dengan bungkus yg rapih jadi aman saat dibawa driver,1
506,saccharum lactis,5,agak nyesel kenapa baru tau aplikasi ini pilihan produknya beneran lengkap dan banyakk banget proses pembayarannya juga gampang no ribet club jempol deh,1
507,Suga Yt,5,pertama buka aplikasi astro aja udah langsung suka karena pilihan produk banyak dan lengkap banget harganya juga lumayan kompetitif dan pastinya proses pengiriman cepat dong mantap dah astro,1
508,Willy Agustin,5,harga barangnya terjangkau lengkap juga tampilan aplikasinya simple jdi gak ribet apalagi bisa antar langsung ke rmh mantap,1
509,Sumiyati23,5,buat aku yang suka belanja online astro emang pilihan paling mantap pilihan produk banyak dan lengkap banget tinggal scroll sambil rebahan pelayanan cepat sat set banget,1
510,hana husein,5,aplikasi ini recommended banget dan sangat membantu untuk aku yg bisa dibilang sibuk serta mageran parah soalnya nih aplikasi belanja online yang mampu bersaing dengan layanan belanja online yg lain dan gag kalah saing jg dengan slogan pengiriman menit super cepat sat set sat set dah sampai,1
511,Mida Clara,5,astro keren kategori kebutuhan belanja sangat lengkap pertama kali coba aplikasinya lgsg ninggalin kesan baik banget proses pengiriman cepat jd gk sampe bosan nunggunya sukak banget,1
512,Siti Nafkhatul Marwah,5,pengiriman menit super cepat cocok bgt buat gue yg males keluar rumah tp mau nya cepet dan instan aja kalo klian lg btuh dadak blh dicoba nih suepr cepet pilihan produk banyak dan lengkap banget mau belanja apa aja gas aja,1
513,Maulana Akbar Fadheela,5,aplikasinya recomended banget barangnya lengkap mulai susu bayi merk apa saja sampai sembako harian ada harganya murah banyak diskonan proses pengiriman cepat cuma menit setelah pembayaran,1
514,Komko channel,5,pakai aplikasi astro itu untung banget pelayanan cepat pilihan produk banyak dan lengkap banget tidak ada kata selain mantap buat astro semoga lancar trus aplikasi astro,1
515,Aber Hamiid,5,belanja di astro sangat mudah dan simple enak buat yang baru datang di jakarta sangat membantu untuk beli kebutuhan makanan atau minuman dan setelah saya coba doku memang secepat itu pengirimannya,1
516,Nisa,5,suka banget aplikasinya gampang dipake pilihan produknya banyak pengirimannya cepet jugaa mempermudah buat belanja kebutuhan makanan buat di rumah,1
517,Malika,5,seneng banget bisa ketemu sama aplikasi ini pilihan produknya banyak dan lengkap buat yang belanja nya buru di sini recommended soalnya pengiriman belanjanya menit super cepatt,1
518,Novrian Dwi Ramadhan,5,wahh keren nih aplikasinya aku udah belanja disini proses pengirimannya cepet sampe saya juga suka produknya banyak dan lengkap pilihannya harga nya ternjangkau dan banyak diskon nyaa,1
519,alkayyisimutiahusna,5,beli sayuran di astro kondisi barangnya bagus juga banyak jenisnya tidak susah kalau harus belanja buat masak rumahan proses pengirimannya cepat pula setelah pesan ga harus nunggu lama barang dateng,1
520,Intan Nursipa dewi,5,fix aplikasi ini bagus banget woy sumpah dari mulai pengirimannya super cepat pilihan produknya banyak lengkap dan juga harganya yang terjangkau gue sih sebagai pengguna suka banget sama astro dan gue rekomendasiin buat kalian guys buat pake astro kaya gue fix sih apk bagus bet dah,1
521,Niki Intan WP,5,pengiriman belanjaan hanya menit jadi kamu sambil menunggu belanjaan bisa sambil mengecek sosmed atau mengerjakan hal lain pilihan produk banyak dan lengkap banget jadi kamu bisa memilih sesuai yang kamu butuhkan tanpa ribet,1
522,Raka Raka,5,waktu pertama kali coba saya kira pengirimannya lama dan ribet eh ternyata cepat apalagi pengiriman belanjaan hanya menit kalian harus coba si ini pelayanannya juga baik cepat dan ramah,1
523,Iklas Prawira,5,pengirimannya cepat bgt ga sampe menit yaah paling menitan kurirnya jg ramah pilihan produknya jg banyak dan lengkap banget,1
524,Naya 1022,5,applikasi sangat mudah digunakan fitur nya banyak harga barangnya pun kompetitif dan terjangkau pengiriman cepat hanya dengan menit sudah sampai depan rumah barang sampai dengan aman pelayanan pun juga cepat,1
525,pokemon satu,5,astro aplikasi yang hebat karena mempermudah pembelanjaan kebutuhan makanan dan minuman pelayanan yang cepat pembayaran dengan proses yang mudah kondisi barang sangat baik harganya juga terjangkau dan yang paling penting pengirimannya yang sangat cepat terima kasih astro,1
526,Jesica 60,5,aplikasi ini sangat membantu untuk belanja kebutuhan makanan dan minuman tanpa harus ribet pilihan produknya lengkap dan harga sangat terjangkau fitur pembayaran juga mudah proses pelayanan dan pengiriman sangat cepat cocok buat kalian yang males ribet belanja keluar rumah nih,1
527,Amad Nuramadi,5,harga terjangkau sangat cocok untuk yang low budget pilihan produk nya juga beragam mantup pokoknya,1
528,Rims Laura Devia Kirana,5,aku suka banget sama aplikasi ini pengirimannya cepat cuma menit pilihan produk banyak dan lengkap bangett proses pembayarannya mudah dan kondisi barang baik semuaa,1
529,Isiin kode { XHG85 } di KAYA auto cuan,5,bagus aplikasinya dan ringan digunakan harga produk pun bersaing dengan agen swalayan dan toko online lainnya dan terdapat lebih dari produk didalamnya dari snack kebutuhan dapur makanan dan minuman instan serta freshmeat pun ada dan lagi pengiriman benar sampai hanya dalam waktu menit saja loh buruan deh dicoba,1
530,Sulis Setiawati,5,proses pengirimannya cepat kirain bakalan lama taunya sebentar doang pas nyampe kondisi barang baik semua gaada yang rusak dan kualitasnya masih oke,1
531,saya ini,5,belanja di astro asik juga ya bisa belanja semua kebutuhan di tempat aja karena pilihan produk di astro banyak dan lengkap banget harga produk juga lumayan kompetitif lebih murahlah di banding toko online lain,1
532,171 Karlina indah,5,aplikasi super baguss fitur mudah dipahami dan digunakan pengiriman hanya menit super cepart dan sangat membantu,1
533,Ahmad Bendiboy,5,platform belanja kebutuhan sehari andalan anak kos spt saya karena sya juga kebetulan bukan asli jakarta jadi terbantu sekali berkat adanya apk astro ini proses pengiriman barangnya saya acungi jempol cepat sekali pernah saya mau retur barang pun kurirnya tetap melayani dengan ramah yang penting bisa bayar lewat e wallet apalagi ovo bisa dpat potongan diskon,1
534,Wish Im Shak,5,ada astro sekarang belanja jadi makin mudah dan makin murah dengan harga yang bersaing baik dari agen atau swalayan dan ada pengiriman juga hingga kerumah kita banyak sekali barang kebutuhan pokok yang dijual disini astro memang paling bisa dehh,1
535,Rafeyfa Bia Asyla,5,aplikasi astro bagus banget pilihan produknya banyak dan lengkap banget harga terjangkau seneng belanja di sini karena tanpa ribet harus pergi keluar buat belanja kebutuhan rumah lov deh sm aplikasi astro ter the best,1
536,Vaniaa chesaaa,5,beli makanan diantarnya cepat bgt ini kurirnya ga ngebut kan mantap sih tapi jadi ga butuh extra waktu btw proses pembayaran barang yg aku beli juga mudah pakek dana ewallet bisa,1
537,Anggi Pratama,5,ini aplikasi sangat recomended pilihan produk banyak dan lengkap banget mempermudah pembelanjaan kebutuhan makanan dan minuman aplikasinya sangat ringan nyesel kalau gak download,1
538,Lagi Pubg,1,tolong diperhatikan lagi rumah saya di pesanggrahan sering saya order barangnya selalu kurang dengan alasan barangnya ketinggalan itu saya gatau ketinggalan memng stoknya tidak tersedia terimakasih,0
539,Fuzi ii,5,pertama kali download tidak ada keluhan sama sekali lalu kemudian saya memutuskan untuk belanja langsung disini ternyata pilihan produknya banyak dan lengkap bangett tanpa mikir panjang saya langsung beli barang dan ternyata pengiriman belanjaan hanya menit saya suka bangett ga nyesel saya download apk astro ini bikin saya full senyum setiap belanja disini,1
540,Dewi Ratnawati,5,suka banget belanja di sini kondisi barang baik semua sayur masih terlihat segar dan engga layu buah kualitas bagus makanan dan minuman kemasan masi baik dan tanggal kadaluarsa masih lama pokoknya soal kualitas barang oke banget,1
541,Kil Laa,5,aplikasi astro mempermudah belanja kebutuhan sehari hari tanpa perlu keluar rumah selain pelayanannya yg cepat pengirimannya juga super duper cepat pilihan produk juga banyak dan lengkap banget harganya juga lumayan kompetitif,1
542,admin rafaizan,5,astro itu bisa mempermudah pembelanjaan kebutuhan makanan dan minuman buat sehari hari dari segi pelayanannya juga cepat dan yang paling penting pengiriman belanjaan hanya butuh waktu sekitar menit aja,1
543,Hafid innas,5,gila nih astro meskipun sekarang sudah banyak toko retail dan e commerce untuk belanja kebutuhan rumah mingguan tapi tetap juga saya pribadi mager keluar rumah sih astro benar bisa membantu saya untuk belanja kebutuhan grosir hanya dari apps order dan tunggu selama menit dah sampai tu belanjaan cepat gilaa terus yang saya suka lagi nih untuk kategori barang nya itu woi yang lengkap parah sekali lagi thanks astro dah jadi teman belanja saya,1
544,Dn Nn,5,pernah sekali beli daging disinu kualitasnya bagus dan kondisinya barang saat sampai baik semua packing rapih aman kurirnya juga ramah saya suka nanti bakal langganan lumayan kalau belanja minimal ribu dapat gratis ongkir,1
545,ridwan,5,astro mantap pilihan produknya banyak dan lengkap banget kayak di mall harga produk juga lumayan kompetitif dan murah juga dan yang terpenting juga nih pengiriman cepat banget cuma menitan aja dah sampai,1
546,Hendy Masjayanto,1,parah aplikasi nya ditanya baik ke cs nya mengenai kenapa di cancel transaksi saya malah promo saya di hapus semua mana pengembalian uang nya lama tidak langsung tidak gratis ongkir padahal belanja diatas rb ditanya ke cs perihal ini tidak ada kelanjutan mengenai masalah saya kalau tidak mau terima kritis sama saran dari customer yah langsung ditulis di halaman utama aplikasi lsg saya uninstal aplikasi ini,0
547,rull rull,5,apakah kalian mempunyai masalah tentang pengiriman belanjaan yang lama tenang sekarang ada apliksai astro diaplikasi ini pengiriman belanjaan hanya menit selain itu harga barangnya juga terjangkau dan sangat lengkap meskipun harganya terjangkau tetapi kualitasnya tidak kalah dengan yang lain,1
548,Irwan Permana,5,kasih potongan harga k tapi harga barang nya di up dulu sama aja kaga mao rugi padahal kalo astro fokus di harga dan stok barang di jaga otomatis pasti aplikasi nya booming ehh sales nya payah fix ini mah aplikasi gak mao rugi karna buat promo,1
549,Leman Sulaiman,5,aplikasi yang sangat bagus mau belanja kebutuhan rumah tangga tidak usah keluar rumah lagi tinggal pesan di astro menit sampai di tempat terutama untuk cs nya responnya sangat tanggap ketika kita chat pokoknya sangat memuaskan good job astro,1
550,Vera Ulina,5,sumpah pertama kali aku nyoba pesen barang disini gercep banget pengiriman belanjaan hanya menit aja lagii terus aku suka kurir yang anter ramah banget dan nilai plusnya buat aku proses pembayaran mudah bikin aku nagih buat order di aplikasi ini cucok,1
551,Advika Amara,5,belanja gak perlu ribet lagi karena bisa belanja dari mana aja dengan aplikasi ini udah gitu proses pembayarannya juga mudah dan pelayanan cepat,1
552,evi yuningsih,5,saya menyebut apk ini si paling cepat si paling rapi dalam pengemasan pokonya bagus deh memudahkan buat kita berbelanja apa lagi dalam kondisi aku yg lagi isoman ini membantu bgt setelah itu jadi gampang tinggal si astro aja,1
553,Beghok Ayam,5,barang belanjaan dikirim dengan cepat dan sampai dengan aman proses pembayarannya mudah juga jadi mau belanja keperluan dirmh cukup lewat astro tinggal klik saja,1
554,Rohadatul 'Aisy Taoly,5,wah terbantu banget sih mau belanja bulanan pake astro produk nya variatif bgt dan udah dikategorikan gitu jadi mempermudah kita juga so far pelayanan nya cepet rekomen,1
555,Am A,5,mantap banget sih ini aplikasi bener ngebantu aku kalo lagi super sibuk dan ga sempet belanja disini udah proses pengirimannya cepat kategori kebutuhan belanja sangat lengkap juga bener fav dahh,1
556,Tukang Listrik,1,barang banyak yang kosong mau beli minyak goreng aja ga pernah kebagian selalu kehabisan harganya juga bukan main mahalnya masa minyak goreng ribu jauh banget sama harga warung dan alfa indomart dan kalau cuma punya stock sedikit lebih baik jangan bikin aplikasi belanja kok stocknya sangat sedikit,0
557,Arfiansyah Mohammad,5,rekomended bgt ini aplikasi banyak pilihan produknya kebutuhan groceries jadi lebih mudah terpenuhi harga produk lumayan kompetitif pembayaran mudah pengiriman cepat pokoknya rekomended bgt deh,1
558,Deny Setiowati,5,belanja online jadi lebih mudah semenjak pakai aplikasi ini pilihan produknya banyak dan lengkap harganya juga kompetitif pengiriman juga cepat cuma menit sampai rumah sangat rekomended bagi ibu rumah tangga seperti saya,1
559,Toko Bogen,5,aplikasi belanja makanan dan minuman yang gampang banget pengiriman lnya cepet cuma menit aja tp barangnya sampai dengan kondisi baik dan aman bgtdeh pokoknya,1
560,Feyza aulia,5,suka banget sih sama aplikasi ini karena proses pembayaran mudah dan pengirimannya juga cepet banget kalo lagi butuh cepet kebutuhan harian yg tiba abis bakalan pake ini terus,1
561,Riko123 Diansaputra1,5,dengan adanya astro mempermudah kita bilang ingin berbelanja kebutuhan makanan dan minuman pilihan produk banyak dan lengkap banget jadi bisa untuk semua kebutuhan selama sebulan layak bintang sih,1
562,Diana Nuri Saadah (dyn),5,awalnya nyoba aja soalnya katanya pengirimannya cepet ternyata pas aku nyoba beneran dong masa cuma menit doang padahal tempatku agak jauh lokasinya salut gercep,1
563,Zulfi,5,jadi serba gampang serba murah dan serba cepat semenjak pakai aplikasinya ini astro segala kebutuhan dengan mudah dapat terpenuhi dan dilakukan disini belanja setiap hari disini banyak diskon dan promo juga pembayaran belanja dapat dilakukan dari transfer atm hingga ewallet pun bisa,1
564,misran ladores,5,wow amazing pengiriman belanjaan cuma menit aja sudah sampai ini super cepat sekali sih pelayanannya juga cepat sekali dan responsif dalam hal pembayaran sangat mudah sekali mendukung semua pembayaran top sekali,1
565,Annisa Isma Anggita,5,direkomendasi sama sepupu pake aplikasi ini ternyata bagus banget pengiriman super cepet hanya menit loh pelayanan cepat dan harga produk sangat lumayan kompetitif sekali sukses buat astro,1
566,Okta Aurelia Ismi Erlanda,5,belanja kebutuhan jadi gampang banget pilihannya banyak dan lengkap pelayanannya juga baikk aplikasi nya mudah trs pengirimannya juga cepet bgt,1
567,agilardino 1923,5,aplikasi yg sangat recommended selain fitur yg lengkap mudah dipahami pengiriman juga sangat cepat cuma menit buruan cobain buktiin sendiri keuntungan a,1
568,sholeh Hay,5,tidak pernah mengecewakan belanja di astro ini selain pengiriman yg cepat dan selalu tepat waktu kurirnya ramah hrganya juga murah apalagi pas ada diskon autoo borong banyak,1
569,Riyu Driyu,5,ga nyangka sih pake aplikasi ini beneran menit sampe keren banget pilihan barangnya beragam trus harganya juga kompetitif banget pas sampe barangnya bagus sukaa,1
570,Nabairrisalah 12,5,sekarang mh mau belanja gausah ribet harus ke supermarket lewat aplikasi astro aja bisa harga terjangkau pengiriman belanjaan hanya menit saja cepat banget proses pembayaran jga mudah banget,1
571,Ara Wijaya,5,belanja jadi mudah dan gampang kapan saja dimana saja transaksinya pun juga sangat mudah proses pengiriman cepat dan kondisi barang baik semua,1
572,sri wahyuni rambe,5,gapernah nyesel belanja di astro pilihan produk lengkap kualitas bagus harga terjangkau dan yang paling the best pengiriman sangat cepat dan proses pembayaran nnya juga sangat mudah,1
573,Toha Ayatulloh,5,mantap bener nih astro pengiriman cepat banget menit aja dah sampai belanjaan gue kondisi barang juga oke tiada masalah sedikitpun wah jadi makin suka belanja di sini,1
574,Djia,5,di masa pandemi kayak gini aktivitas di luar rumah memang harus dikurangi termasuk belanja aplikasi astro mempermudah pembelanjaan kebutuhan makanan dan minuman apalagi pilihan produk banyak dan lengkap banget,1
575,Diyo Ramadhani,5,astro aplikasi belanja paling laris nih bayangin pengiriman belanjaan cuma menit doang udah gitu bagus lagi pelayanannya dan produk baik semua jadi langganan nih,1
576,Chevyta Andam,5,aplikasi yg rekomended baru kali ini nemuin app yg bermanfaat bgtt buat aku skrng jadi serba gampang apalagi pengirimannya cepet bgtt murmer kualitasnya baguss pokoknya sip markotop deh,1
577,Munaja Tulloh,5,astro ini aplikasi yang keren habis mantap kategori kebutuhan belanja sangat lengkap layanan cepat proses pengiriman cepat sistem pembayarannya pun mudah,1
578,Rizkita Diyah,5,produk yang ditawarin banyak banget yang paling ku highlight itu mienya ga nyangka ada p do dan ashi padahal aku udah nyari di supermarket dan mall terdekat belum nemuu btw apk ini ga ribet pas co dan pengirimannya juga cepet gaiss,1
579,Aditya Pradana,5,baru cobain pake aplikasi ini dan ternyata pengiriman belanjaan hanya menit aja super duper cepet dan gampang pasti bakal pake terus karna males banget keluar rumah hehe,1
580,Aaron S Daniels,5,belanja jadi gampang n ga pake lama pilihan produknya banyak dan lengkap banget udah pernah belanja pake ini n proses pengiriman cepat pembayaran juga mudah,1
581,Wulandari Wenie,5,belanja disini bener praktis gak harus keluar rumah cukup order online belanjaan langsung diantar ke alamat proses pengiriman juga express ya menit udah diantar udah gitu produknya lengkap bervariasi,1
582,Raka Daffa,5,bagus baget aplikasi kasinya membantu dalam kegiatan saya juga dan jujur pilihan produknya banyak dan lengkap banget dan yang paling baik layanannya cepat sipp pokok,1
583,Lalisa Dwilestari,5,aplikasinya mudah digunakan dan sgt membantu sy untuk belanja kebutuhan sehari pilihan produk banyak dan lengkap banget dan yg paling top yaitu pengirimannta cpt banget cuma menit,1
584,Dido Dido,5,pengiriman cepet tp sistem sering hang dan ga bisa kasih tip pake go pay tipsnya sayang ga di berikan semua ke yg antar di potong lagi persen dr jumlah tip better kasih tip jangan di aplikasi temen temenku beberapa x beli kasih tipnya langsung sebab klo by aplikasi di potong,1
585,Historical Miracle,5,wah gua sering bgt nih belanja lewat astro pengirimannya cepet dan kita dikasih pilihan buat pengiriman yg instant ato yg nunggu jam udah gitu barang yang sampe juga masih fresh juga mantep deh pokoknya,1
586,iitsme,5,bagi pemula aplikasi ini bagus aplikasi ini dapat mempermudah pembelanjaan kebutuhan makanan dan minuman kalian dimana pun jika masalah berapa lama pengiriman kalian jangan kewatir aplikasi ini dalam pengiriman belanja hanya menit,1
587,Azmi Irza,5,kalau ada bintang saya kash bintang deh aslii lima belas menitnya asli udah depan pintu harga masih oke buat anak kost gak perlu repot jalan kesana kemari tinggal klak klik beres good job pertahankan astro,1
588,Risa Anggraeni,5,semenjak pake aplikasi ini sekarang kalo belanja makanan dan minuman serba praktis pengiriman belanjaan super cepat hanya menit harga produk yang ditawarkan juga kompetitif pelayanannya cepat banget,1
589,ista widayanti,5,astro emang yg paling the best deh pelayanannya cepat pengiriman belanjaan hanya menit aja dong gercep bangett trus harga dan kualitas barangnya juga bagus langganan terus jadinya,1
590,Fery Kurniawan,5,pas banget nih mau belanja makanan dan minuman tapi malas keluar rumah akhirnya pake aplikasi astro belanja super cepat menit sudah sampai produk juga baik karena sebelum di kirim sudah di cek berkali kali,1
591,cyn kristanti,5,enaknya belanja pakai aplikasi ini itu pilihan kategori belanjaannya lengkap trus pelayanan dan proses pengirimannya super cepat cuma menit aja barang sudah sampai dalam kondisi baik semua,1
592,Jasmine Fathiya,5,belanja produk segar seperti sayur buah disini bisa banget loh ternyata harga produk lumayan kompetitif jadi ga bingung banding bandingin harga lagi dan pastinya sayur dan buahnya masih segar ya guys,1
593,Nia,5,mempermudah pembelanjaan kebutuhan makanan dan minuman pengiriman dan pelayanan sangat cepat pilihan produk juga banyak banget saat barang sampai juga dalam kondisi baik gak usah ragu buat download dan belanja di aplikasi astro,1
594,Samantra One,5,aplikasi ini mantap banget untuk belanja banyak pilihan produk belanja jadi gak perlu takut barang yang mau dibeli gak ada di app ini terus pembayarannya pun satset mudah sekali,1
